"pages","dividt3contentdiv1article1header1h11a1textselftext","dividt3contentdiv1div1precedingsiblingtextprecedingsiblingtext1selftext","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","footeridt3footersection1div1div1div1small1textselftext","","dividt3contentdiv1article1section1p1followingsiblingtext1precedingsiblingtextselftext","","dividt3contentdiv1textprecedingsiblingsection1textprecedingsiblingtextselftext","","","","","dividt3contentdiv1div1precedingsiblingsection1div1precedingsiblingtextselftext","","","","","dividt3contentdiv1article1section1div1precedingsiblingprecedingsiblingtext1selftext","","","dividt3contentdiv1article1section1p1followingsiblingtext1precedingsiblingtext1selftext","","","","dividt3contentdiv1article1textprecedingsiblingprecedingsiblingtext1selftext","","","","","","","","","","dividt3contentdiv1article1section1div1precedingsiblingprecedingsiblingtextselftext","","dividt3contentdiv1article1textprecedingsiblingdiv1precedingsiblingtext1selftext","","","","","","dividfbrootprecedingsiblingdiv1textselftext","","dividt3contentdiv1div1precedingsiblingsection1textprecedingsiblingtext1selftext","","","","","","dividfbrootprecedingsiblingdiv1text1selftext","","",""
"20.html","?Il Narratore di Verit�? della scrittrice lucana Tiziana D?Oppido","?Il Narratore di Verit�? della scrittrice lucana Tiziana D?Oppido","Empty","Stampa","Dettagli","Libri","22 Luglio 2019","Tiziana D?oppido","","Il libro della scrittrice materana tra intrighi e menzogne","","Un libro ben fatto. Scritto bene, godibile nella lettura, semplice accurato nella descrizione dei fatti e dei suoi particolari con un insolito e sorprendete finale. Questo in sintesi quello che emerge dalla lettura del libro ?Il narratore di Verit�? della giovane scrittrice materana Tiziana D?Oppido. Un romanzo diverso dal solito, con venatura da giallo, quello d?esordio della scrittrice materana gi� alla terza ristampa. Pagine in cui l?autrice riesce a muoversi bene in uno spazio limitato descrivendo accuratamente e nel modo pi� conciso possibile tutta l?avvincente storia di due imprenditori da sempre rivali dove i rispettivi figli, Sara e Lucio, diventano in fin dei conti protagonisti principali dando vita alla svolta per un finale spumeggiante che permette di arrivare alla incresciosa verit�. Tiziana D?Oppido sa bene trasportare il lettore nella vicenda lo accompagna con molta facilit� nei misteri delle mezze verit� e nelle profondit� nere delle bugie del padre di Lucio. Una storia raccontata con tempi rapidi e precisi; con un numero limitato di parole e con pochi personaggi ma indimenticabili. � lui, Lucio, il direttore nato per aiutare le persone a confessare ci� che non riescono a dire agli altri, la verit�.","Oreste Roberto Lanza","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","is a front-end framework of Twitter, Inc. Code licensed under",".","","","Un libro ben fatto. Scritto bene, godibile nella lettura, semplice accurato nella descrizione dei fatti e dei suoi particolari con un insolito e sorprendete finale. Questo in sintesi quello che emerge dalla lettura del libro ?Il narratore di Verit�? della giovane scrittrice materana Tiziana D?Oppido. Un romanzo diverso dal solito, con venatura da giallo, quello d?esordio della scrittrice materana gi� alla terza ristampa. Pagine in cui l?autrice riesce a muoversi bene in uno spazio limitato descrivendo accuratamente e nel modo pi� conciso possibile tutta l?avvincente storia di due imprenditori da sempre rivali dove i rispettivi figli, Sara e Lucio, diventano in fin dei conti protagonisti principali dando vita alla svolta per un finale spumeggiante che permette di arrivare alla incresciosa verit�. Tiziana D?Oppido sa bene trasportare il lettore nella vicenda lo accompagna con molta facilit� nei misteri delle mezze verit� e nelle profondit� nere delle bugie del padre di Lucio. Una storia raccontata con tempi rapidi e precisi; con un numero limitato di parole e con pochi personaggi ma indimenticabili. � lui, Lucio, il direttore nato per aiutare le persone a confessare ci� che non riescono a dire agli altri, la verit�.","","","","","Un libro ben fatto. Scritto bene, godibile nella lettura, semplice accurato nella descrizione dei fatti e dei suoi particolari con un insolito e sorprendete finale. Questo in sintesi quello che emerge dalla lettura del libro ?Il narratore di Verit�? della giovane scrittrice materana Tiziana D?Oppido. Un romanzo diverso dal solito, con venatura da giallo, quello d?esordio della scrittrice materana gi� alla terza ristampa. Pagine in cui l?autrice riesce a muoversi bene in uno spazio limitato descrivendo accuratamente e nel modo pi� conciso possibile tutta l?avvincente storia di due imprenditori da sempre rivali dove i rispettivi figli, Sara e Lucio, diventano in fin dei conti protagonisti principali dando vita alla svolta per un finale spumeggiante che permette di arrivare alla incresciosa verit�. Tiziana D?Oppido sa bene trasportare il lettore nella vicenda lo accompagna con molta facilit� nei misteri delle mezze verit� e nelle profondit� nere delle bugie del padre di Lucio. Una storia raccontata con tempi rapidi e precisi; con un numero limitato di parole e con pochi personaggi ma indimenticabili. � lui, Lucio, il direttore nato per aiutare le persone a confessare ci� che non riescono a dire agli altri, la verit�.","","","","","Il libro della scrittrice materana tra intrighi e menzogne","","","Il libro della scrittrice materana tra intrighi e menzogne","","","","?Il Narratore di Verit�? della scrittrice lucana Tiziana D?Oppido","Empty","Stampa","Dettagli","Libri","22 Luglio 2019","Tiziana D?oppido","","","","","","Il libro della scrittrice materana tra intrighi e menzogne","Un libro ben fatto. Scritto bene, godibile nella lettura, semplice accurato nella descrizione dei fatti e dei suoi particolari con un insolito e sorprendete finale. Questo in sintesi quello che emerge dalla lettura del libro ?Il narratore di Verit�? della giovane scrittrice materana Tiziana D?Oppido. Un romanzo diverso dal solito, con venatura da giallo, quello d?esordio della scrittrice materana gi� alla terza ristampa. Pagine in cui l?autrice riesce a muoversi bene in uno spazio limitato descrivendo accuratamente e nel modo pi� conciso possibile tutta l?avvincente storia di due imprenditori da sempre rivali dove i rispettivi figli, Sara e Lucio, diventano in fin dei conti protagonisti principali dando vita alla svolta per un finale spumeggiante che permette di arrivare alla incresciosa verit�. Tiziana D?Oppido sa bene trasportare il lettore nella vicenda lo accompagna con molta facilit� nei misteri delle mezze verit� e nelle profondit� nere delle bugie del padre di Lucio. Una storia raccontata con tempi rapidi e precisi; con un numero limitato di parole e con pochi personaggi ma indimenticabili. � lui, Lucio, il direttore nato per aiutare le persone a confessare ci� che non riescono a dire agli altri, la verit�.","","","","","0","","Il libro della scrittrice materana tra intrighi e menzogne","Un libro ben fatto. Scritto bene, godibile nella lettura, semplice accurato nella descrizione dei fatti e dei suoi particolari con un insolito e sorprendete finale. Questo in sintesi quello che emerge dalla lettura del libro ?Il narratore di Verit�? della giovane scrittrice materana Tiziana D?Oppido. Un romanzo diverso dal solito, con venatura da giallo, quello d?esordio della scrittrice materana gi� alla terza ristampa. Pagine in cui l?autrice riesce a muoversi bene in uno spazio limitato descrivendo accuratamente e nel modo pi� conciso possibile tutta l?avvincente storia di due imprenditori da sempre rivali dove i rispettivi figli, Sara e Lucio, diventano in fin dei conti protagonisti principali dando vita alla svolta per un finale spumeggiante che permette di arrivare alla incresciosa verit�. Tiziana D?Oppido sa bene trasportare il lettore nella vicenda lo accompagna con molta facilit� nei misteri delle mezze verit� e nelle profondit� nere delle bugie del padre di Lucio. Una storia raccontata con tempi rapidi e precisi; con un numero limitato di parole e con pochi personaggi ma indimenticabili. � lui, Lucio, il direttore nato per aiutare le persone a confessare ci� che non riescono a dire agli altri, la verit�.","","","","","Tiziana D?oppido","0","",""
"26.html","Incidente mortale a Pisticci. Un morto ed un ferito grave","Incidente mortale a Pisticci. Un morto ed un ferito grave","Empty","Stampa","Dettagli","Cronaca","25 Luglio 2019","Incidente stradale","","A perdere la vita un poliziotto di Marconia di Pisticci","","Un grave incidente stradale si � verificato dopo le 21.30 sulla provinciale Pisticci-San Basilio. Il bilancio � grave, con un morto ed un ferito grave. Stando alle prime notizie, sarebbero state coinvolte una moto e un automobile.","Cla Sol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","is a front-end framework of Twitter, Inc. Code licensed under",".","","","Un grave incidente stradale si � verificato dopo le 21.30 sulla provinciale Pisticci-San Basilio. Il bilancio � grave, con un morto ed un ferito grave. Stando alle prime notizie, sarebbero state coinvolte una moto e un automobile.","","","","","Un grave incidente stradale si � verificato dopo le 21.30 sulla provinciale Pisticci-San Basilio. Il bilancio � grave, con un morto ed un ferito grave. Stando alle prime notizie, sarebbero state coinvolte una moto e un automobile.","","","","","A perdere la vita un poliziotto di Marconia di Pisticci","","","A perdere la vita un poliziotto di Marconia di Pisticci","","","","Incidente mortale a Pisticci. Un morto ed un ferito grave","Empty","Stampa","Dettagli","Cronaca","25 Luglio 2019","Incidente stradale","","","","","","A perdere la vita un poliziotto di Marconia di Pisticci","Un grave incidente stradale si � verificato dopo le 21.30 sulla provinciale Pisticci-San Basilio. Il bilancio � grave, con un morto ed un ferito grave. Stando alle prime notizie, sarebbero state coinvolte una moto e un automobile.","","","","","0","","A perdere la vita un poliziotto di Marconia di Pisticci","Un grave incidente stradale si � verificato dopo le 21.30 sulla provinciale Pisticci-San Basilio. Il bilancio � grave, con un morto ed un ferito grave. Stando alle prime notizie, sarebbero state coinvolte una moto e un automobile.","","","","","Incidente stradale","0","",""
"37.html","Operaio cade sul parabrezza di un pullman mentre monta le luminarie","Operaio cade sul parabrezza di un pullman mentre monta le luminarie","Empty","Stampa","Dettagli","Meridiana","10 Agosto 2019","","Trasportato in ospedale. Le sue condizioni non sembrerebbero gravi","Attimi di paura questa mattina a Sassano, nel Vallo di Diano in localit� San Rocco, dove un operaio 54enne � caduto accidentalmente dalla piattaforma su cui si trovava per montare le luminarie per la prossima festa del Santo.","","L?operaio � andato a finire sul parabrezza di un pullman che stava passando in quel momento nella strada affollata di auto e villeggianti. E' stato trasportato dai sanitari del 118 presso l?Ospedale ?Luigi Curto? di Polla. Le sue condizioni sembrerebbero non destare particolare preoccupazione. Sul posto i Carabinieri della locale Stazione e la Polizia Municipale.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","is a front-end framework of Twitter, Inc. Code licensed under",".","Attimi di paura questa mattina a Sassano, nel Vallo di Diano in localit� San Rocco, dove un operaio 54enne � caduto accidentalmente dalla piattaforma su cui si trovava per montare le luminarie per la prossima festa del Santo.","","Attimi di paura questa mattina a Sassano, nel Vallo di Diano in localit� San Rocco, dove un operaio 54enne � caduto accidentalmente dalla piattaforma su cui si trovava per montare le luminarie per la prossima festa del Santo.","","","","","Attimi di paura questa mattina a Sassano, nel Vallo di Diano in localit� San Rocco, dove un operaio 54enne � caduto accidentalmente dalla piattaforma su cui si trovava per montare le luminarie per la prossima festa del Santo.","","","","","Trasportato in ospedale. Le sue condizioni non sembrerebbero gravi","","","Trasportato in ospedale. Le sue condizioni non sembrerebbero gravi","Attimi di paura questa mattina a Sassano, nel Vallo di Diano in localit� San Rocco, dove un operaio 54enne � caduto accidentalmente dalla piattaforma su cui si trovava per montare le luminarie per la prossima festa del Santo.","","","Operaio cade sul parabrezza di un pullman mentre monta le luminarie","Empty","Stampa","Dettagli","Meridiana","10 Agosto 2019","","","","","","","Trasportato in ospedale. Le sue condizioni non sembrerebbero gravi","Attimi di paura questa mattina a Sassano, nel Vallo di Diano in localit� San Rocco, dove un operaio 54enne � caduto accidentalmente dalla piattaforma su cui si trovava per montare le luminarie per la prossima festa del Santo.","","","","","","0","Trasportato in ospedale. Le sue condizioni non sembrerebbero gravi","Attimi di paura questa mattina a Sassano, nel Vallo di Diano in localit� San Rocco, dove un operaio 54enne � caduto accidentalmente dalla piattaforma su cui si trovava per montare le luminarie per la prossima festa del Santo.","","","","","","0","",""
"29.html","Scossa di terremoto in Basilicata. Paura tra i residenti","Scossa di terremoto in Basilicata. Paura tra i residenti","Empty","Stampa","Dettagli","Cronaca","08 Agosto 2019","Terremoto","","La scossa di terremoto di magnitudo 3.1 � stata registrata questa mattina alle ore 7.31","","Una scossa di terremoto di magnitudo 3.1 � avvenuta questa mattina alle ore 7.31, a 1 km a Nord di Muro Lucano in provincia di Potenza ad una profondit� di 7 km. Paura tra i residenti che hanno avvertito la scossa, e si sono riversati in strada dove si sono avuti attimi di panico.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","is a front-end framework of Twitter, Inc. Code licensed under",".","","","Una scossa di terremoto di magnitudo 3.1 � avvenuta questa mattina alle ore 7.31, a 1 km a Nord di Muro Lucano in provincia di Potenza ad una profondit� di 7 km. Paura tra i residenti che hanno avvertito la scossa, e si sono riversati in strada dove si sono avuti attimi di panico.","","","","","Una scossa di terremoto di magnitudo 3.1 � avvenuta questa mattina alle ore 7.31, a 1 km a Nord di Muro Lucano in provincia di Potenza ad una profondit� di 7 km. Paura tra i residenti che hanno avvertito la scossa, e si sono riversati in strada dove si sono avuti attimi di panico.","","","","","La scossa di terremoto di magnitudo 3.1 � stata registrata questa mattina alle ore 7.31","","","La scossa di terremoto di magnitudo 3.1 � stata registrata questa mattina alle ore 7.31","","","","Scossa di terremoto in Basilicata. Paura tra i residenti","Empty","Stampa","Dettagli","Cronaca","08 Agosto 2019","Terremoto","","","","","","La scossa di terremoto di magnitudo 3.1 � stata registrata questa mattina alle ore 7.31","Una scossa di terremoto di magnitudo 3.1 � avvenuta questa mattina alle ore 7.31, a 1 km a Nord di Muro Lucano in provincia di Potenza ad una profondit� di 7 km. Paura tra i residenti che hanno avvertito la scossa, e si sono riversati in strada dove si sono avuti attimi di panico.","","","","","0","","La scossa di terremoto di magnitudo 3.1 � stata registrata questa mattina alle ore 7.31","Una scossa di terremoto di magnitudo 3.1 � avvenuta questa mattina alle ore 7.31, a 1 km a Nord di Muro Lucano in provincia di Potenza ad una profondit� di 7 km. Paura tra i residenti che hanno avvertito la scossa, e si sono riversati in strada dove si sono avuti attimi di panico.","","","","","Terremoto","0","",""
"34.html","Scontro tra 2 auto sulla Statale106. Un morto e 5 feriti","Scontro tra 2 auto sulla Statale106. Un morto e 5 feriti","Empty","Stampa","Dettagli","Meridiana","14 Agosto 2019","Incidente stradale","","Nello scontro avvenuto a Trebisacce ha perso la vita un romeno di 49 anni","","Un morto e cinque feriti � il bilancio di un incidente stradale verificatosi nella tarda serata di ieri sulla statale 106 nei pressi di contrada Rovitti, nel territorio del comune di Trebisacce, in provincia di Cosenza. Nello scontro tra due automobili, una Bmw X6 e una Alfa Romeo 156 station vagon, � morto I. Iuliescu, di 49 anni, romeno, che viaggiava sull'Alfa.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","is a front-end framework of Twitter, Inc. Code licensed under",".","","","Un morto e cinque feriti � il bilancio di un incidente stradale verificatosi nella tarda serata di ieri sulla statale 106 nei pressi di contrada Rovitti, nel territorio del comune di Trebisacce, in provincia di Cosenza. Nello scontro tra due automobili, una Bmw X6 e una Alfa Romeo 156 station vagon, � morto I. Iuliescu, di 49 anni, romeno, che viaggiava sull'Alfa.","","","","","Un morto e cinque feriti � il bilancio di un incidente stradale verificatosi nella tarda serata di ieri sulla statale 106 nei pressi di contrada Rovitti, nel territorio del comune di Trebisacce, in provincia di Cosenza. Nello scontro tra due automobili, una Bmw X6 e una Alfa Romeo 156 station vagon, � morto I. Iuliescu, di 49 anni, romeno, che viaggiava sull'Alfa.","","","","","Nello scontro avvenuto a Trebisacce ha perso la vita un romeno di 49 anni","","","Nello scontro avvenuto a Trebisacce ha perso la vita un romeno di 49 anni","","","","Scontro tra 2 auto sulla Statale106. Un morto e 5 feriti","Empty","Stampa","Dettagli","Meridiana","14 Agosto 2019","Incidente stradale","","","","","","Nello scontro avvenuto a Trebisacce ha perso la vita un romeno di 49 anni","Un morto e cinque feriti � il bilancio di un incidente stradale verificatosi nella tarda serata di ieri sulla statale 106 nei pressi di contrada Rovitti, nel territorio del comune di Trebisacce, in provincia di Cosenza. Nello scontro tra due automobili, una Bmw X6 e una Alfa Romeo 156 station vagon, � morto I. Iuliescu, di 49 anni, romeno, che viaggiava sull'Alfa.","","","","","0","","Nello scontro avvenuto a Trebisacce ha perso la vita un romeno di 49 anni","Un morto e cinque feriti � il bilancio di un incidente stradale verificatosi nella tarda serata di ieri sulla statale 106 nei pressi di contrada Rovitti, nel territorio del comune di Trebisacce, in provincia di Cosenza. Nello scontro tra due automobili, una Bmw X6 e una Alfa Romeo 156 station vagon, � morto I. Iuliescu, di 49 anni, romeno, che viaggiava sull'Alfa.","","","","","Incidente stradale","0","",""
"18.html","A Teana si inaugura la biblioteca comunale col racconto ?Il pesce porcello?","A Teana si inaugura la biblioteca comunale col racconto ?Il pesce porcello?","Empty","Stampa","Dettagli","Cultura","10 Agosto 2019","pro loco","teana","Marino di Teana","","Oltre 600 volumi a disposizione dei cittadini. L?evento in collaborazione con la Pro Loco Senise","","Altra tappa cultura importante per Teana, piccolo paese del Pollino, che grazie alla cultura e all?arte si sforza di uscire dall?isolamento e di combattere lo spopolamento che affligge tutta la Basilicata. Dopo le iniziative dedicate a Marino di Teana in occasione di capitale per un giorno, oggi sabato 10 agosto alle 18.30, verr� inaugurata la prima biblioteca comunale della sua storia, che � ospitata in una delle sale del palazzo del municipio.","Francesco Addolorato","","","","","","","","","","","","","","","","","","","","","","","","","","","","is a front-end framework of Twitter, Inc. Code licensed under",".","","","Altra tappa cultura importante per Teana, piccolo paese del Pollino, che grazie alla cultura e all?arte si sforza di uscire dall?isolamento e di combattere lo spopolamento che affligge tutta la Basilicata. Dopo le iniziative dedicate a Marino di Teana in occasione di capitale per un giorno, oggi sabato 10 agosto alle 18.30, verr� inaugurata la prima biblioteca comunale della sua storia, che � ospitata in una delle sale del palazzo del municipio.","?Per noi � un evento importante ?dice il giovane sindaco Vincenzo Fiorenza- � la prima volta che i nostri giovani potranno incontrarsi e confrontarsi in una biblioteca comunale e, anche se � piccola, � per noi un buon punto di partenza?.","Si tratta di oltre 600 volumi che il comune ha acquistato con fondi regionali, tra libri di approfondimento, testi storici e molti romanzi che saranno messi a disposizione dei cittadini per creare un punto di incontro e di confronto e favorire la crescita culturale della comunit�.","","","Altra tappa cultura importante per Teana, piccolo paese del Pollino, che grazie alla cultura e all?arte si sforza di uscire dall?isolamento e di combattere lo spopolamento che affligge tutta la Basilicata. Dopo le iniziative dedicate a Marino di Teana in occasione di capitale per un giorno, oggi sabato 10 agosto alle 18.30, verr� inaugurata la prima biblioteca comunale della sua storia, che � ospitata in una delle sale del palazzo del municipio.","?Per noi � un evento importante ?dice il giovane sindaco Vincenzo Fiorenza- � la prima volta che i nostri giovani potranno incontrarsi e confrontarsi in una biblioteca comunale e, anche se � piccola, � per noi un buon punto di partenza?.","Si tratta di oltre 600 volumi che il comune ha acquistato con fondi regionali, tra libri di approfondimento, testi storici e molti romanzi che saranno messi a disposizione dei cittadini per creare un punto di incontro e di confronto e favorire la crescita culturale della comunit�.","","","Oltre 600 volumi a disposizione dei cittadini. L?evento in collaborazione con la Pro Loco Senise","","","Oltre 600 volumi a disposizione dei cittadini. L?evento in collaborazione con la Pro Loco Senise","","","","A Teana si inaugura la biblioteca comunale col racconto ?Il pesce porcello?","Empty","Stampa","Dettagli","Cultura","10 Agosto 2019","pro loco","teana","Marino di Teana","","","","Oltre 600 volumi a disposizione dei cittadini. L?evento in collaborazione con la Pro Loco Senise","Altra tappa cultura importante per Teana, piccolo paese del Pollino, che grazie alla cultura e all?arte si sforza di uscire dall?isolamento e di combattere lo spopolamento che affligge tutta la Basilicata. Dopo le iniziative dedicate a Marino di Teana in occasione di capitale per un giorno, oggi sabato 10 agosto alle 18.30, verr� inaugurata la prima biblioteca comunale della sua storia, che � ospitata in una delle sale del palazzo del municipio.","","","","","0","","Oltre 600 volumi a disposizione dei cittadini. L?evento in collaborazione con la Pro Loco Senise","Altra tappa cultura importante per Teana, piccolo paese del Pollino, che grazie alla cultura e all?arte si sforza di uscire dall?isolamento e di combattere lo spopolamento che affligge tutta la Basilicata. Dopo le iniziative dedicate a Marino di Teana in occasione di capitale per un giorno, oggi sabato 10 agosto alle 18.30, verr� inaugurata la prima biblioteca comunale della sua storia, che � ospitata in una delle sale del palazzo del municipio.","","","","","pro loco","teana","Marino di Teana","0"
"15.html","Lotta al caporalato nel materano. Controllate 62 aziende","Lotta al caporalato nel materano. Controllate 62 aziende","Empty","Stampa","Dettagli","Cronaca","13 Agosto 2019","","Tre denunce e sanzioni amministrative per un valore complessivo di ?. 43.028,00","Nel periodo dal 22 luglio 2019 al 7 agosto 2019, I Carabinieri del Comando Provinciale di Matera unitamente al personale specializzato del Nucleo Carabinieri Ispettorato del Lavoro di Matera e Potenza hanno effettuato, in ambito provinciale, numerosi controlli finalizzati al contrasto del fenomeno dello sfruttamento di manodopera irregolare "cosiddetto caporalato", sia locale che extracomunitaria. I controlli sono stati effettuati in parte sulle arterie stradali, controllando i mezzi utilizzati per il trasporto della manodopera, ed in parte presso le aziende agricole ove la manodopera viene impiegata quotidianamente.","","Sono stati espletati 37 servizi con l'impiego di 122 militari, sono state controllate 62 aziende e 234 lavoratori, 3 persone sono state denunciate a piede libero all'Autorit� Giudiziaria di cui 1 per violazioni in materia di tutela della salute e sicurezza sui luoghi di lavoro (D. Lgs. 9 aprile 2008, n.81). Sono inoltre stati sequestrati due veicoli, utilizzati per il trasporto di lavoratori, ed elevate sanzioni amministrative per un valore complessivo di ?. 43.028,00. Sono inoltre in corso ulteriori verifiche per quantificare il danno erariale dovuto al mancato versamento dei contribuiti INPS ed INAIL.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","is a front-end framework of Twitter, Inc. Code licensed under",".","Nel periodo dal 22 luglio 2019 al 7 agosto 2019, I Carabinieri del Comando Provinciale di Matera unitamente al personale specializzato del Nucleo Carabinieri Ispettorato del Lavoro di Matera e Potenza hanno effettuato, in ambito provinciale, numerosi controlli finalizzati al contrasto del fenomeno dello sfruttamento di manodopera irregolare "cosiddetto caporalato", sia locale che extracomunitaria. I controlli sono stati effettuati in parte sulle arterie stradali, controllando i mezzi utilizzati per il trasporto della manodopera, ed in parte presso le aziende agricole ove la manodopera viene impiegata quotidianamente.","","Nel periodo dal 22 luglio 2019 al 7 agosto 2019, I Carabinieri del Comando Provinciale di Matera unitamente al personale specializzato del Nucleo Carabinieri Ispettorato del Lavoro di Matera e Potenza hanno effettuato, in ambito provinciale, numerosi controlli finalizzati al contrasto del fenomeno dello sfruttamento di manodopera irregolare "cosiddetto caporalato", sia locale che extracomunitaria. I controlli sono stati effettuati in parte sulle arterie stradali, controllando i mezzi utilizzati per il trasporto della manodopera, ed in parte presso le aziende agricole ove la manodopera viene impiegata quotidianamente.","","","","","Nel periodo dal 22 luglio 2019 al 7 agosto 2019, I Carabinieri del Comando Provinciale di Matera unitamente al personale specializzato del Nucleo Carabinieri Ispettorato del Lavoro di Matera e Potenza hanno effettuato, in ambito provinciale, numerosi controlli finalizzati al contrasto del fenomeno dello sfruttamento di manodopera irregolare "cosiddetto caporalato", sia locale che extracomunitaria. I controlli sono stati effettuati in parte sulle arterie stradali, controllando i mezzi utilizzati per il trasporto della manodopera, ed in parte presso le aziende agricole ove la manodopera viene impiegata quotidianamente.","","","","","Tre denunce e sanzioni amministrative per un valore complessivo di ?. 43.028,00","","","Tre denunce e sanzioni amministrative per un valore complessivo di ?. 43.028,00","Nel periodo dal 22 luglio 2019 al 7 agosto 2019, I Carabinieri del Comando Provinciale di Matera unitamente al personale specializzato del Nucleo Carabinieri Ispettorato del Lavoro di Matera e Potenza hanno effettuato, in ambito provinciale, numerosi controlli finalizzati al contrasto del fenomeno dello sfruttamento di manodopera irregolare "cosiddetto caporalato", sia locale che extracomunitaria. I controlli sono stati effettuati in parte sulle arterie stradali, controllando i mezzi utilizzati per il trasporto della manodopera, ed in parte presso le aziende agricole ove la manodopera viene impiegata quotidianamente.","","","Lotta al caporalato nel materano. Controllate 62 aziende","Empty","Stampa","Dettagli","Cronaca","13 Agosto 2019","","","","","","","Tre denunce e sanzioni amministrative per un valore complessivo di ?. 43.028,00","Nel periodo dal 22 luglio 2019 al 7 agosto 2019, I Carabinieri del Comando Provinciale di Matera unitamente al personale specializzato del Nucleo Carabinieri Ispettorato del Lavoro di Matera e Potenza hanno effettuato, in ambito provinciale, numerosi controlli finalizzati al contrasto del fenomeno dello sfruttamento di manodopera irregolare "cosiddetto caporalato", sia locale che extracomunitaria. I controlli sono stati effettuati in parte sulle arterie stradali, controllando i mezzi utilizzati per il trasporto della manodopera, ed in parte presso le aziende agricole ove la manodopera viene impiegata quotidianamente.","","","","","","0","Tre denunce e sanzioni amministrative per un valore complessivo di ?. 43.028,00","Nel periodo dal 22 luglio 2019 al 7 agosto 2019, I Carabinieri del Comando Provinciale di Matera unitamente al personale specializzato del Nucleo Carabinieri Ispettorato del Lavoro di Matera e Potenza hanno effettuato, in ambito provinciale, numerosi controlli finalizzati al contrasto del fenomeno dello sfruttamento di manodopera irregolare "cosiddetto caporalato", sia locale che extracomunitaria. I controlli sono stati effettuati in parte sulle arterie stradali, controllando i mezzi utilizzati per il trasporto della manodopera, ed in parte presso le aziende agricole ove la manodopera viene impiegata quotidianamente.","","","","","","0","",""
