"pages","dividligatusalkaleaedizioniligurianotiziesmartboxprecedingsiblingprecedingsiblingprecedingsiblingprecedingsiblingtext1selftext","","","","","","","","","dividligatusalkaleaedizioniligurianotiziesmartboxprecedingsiblingprecedingsiblingprecedingsiblingprecedingsiblingtextselftext","","","","","","","","aidcookieactioncloseheaderprecedingsiblingprecedingsiblingfollowingsiblingtext1selftext","","aidcookieactioncloseheaderprecedingsiblingprecedingsiblingprecedingsiblingtextselftext","",""
"54.html","Veduta area del Porto di Ancona","Al via il progetto speciale di Agenzia delle Dogane e dei Monopoli per la digitalizzazione delle procedure doganali nel porto di Ancona.","Per la prima volta nel comparto portuale nazionale, Agenzia delle Dogane e dei Monopoli e Autorit� di sistema portuale del mare Adriatico centrale hanno sottoscritto a Roma un protocollo che attiva un avanzato e innovativo processo di controllo digitale e di tracciatura del trasporto delle merci su traghetti e in prospettiva sui container all?interno dello scalo dorico.","Una soluzione innovativa, che viene sperimentata non a caso in un porto leader per il traffico traghetti internazionale, che consente di ampliare virtualmente gli spazi portuali grazie ad un sistema software di intelligenza artificiale in grado di monitorare e controllare autonomamente i flussi di mezzi in imbarco e sbarco e che sar� poi esteso al traffico contenitori dello scalo.","Il progetto TinS-Trasferimento in sicurezza, condiviso da Agenzia delle Dogane e dei Monopoli, Autorit� di sistema portuale e Comando provinciale della Guardia di Finanza, ha consentito in via sperimentale, gi� da giugno 2018, lo spostamento di tutti i mezzi pesanti che sostavano nel porto storico di Ancona, in attesa di imbarco, e che ora sono collocati in un?area doganale esterna al porto, il terminal intermodale Scalo Marotti.","Una sperimentazione capace di ridurre la percorrenza dei mezzi pesanti all?interno dello scalo con un risparmio annuo stimato in 60 mila chilometri complessivi, una volta e mezzo la circonferenza terrestre. Grazie al sistema di intelligenza artificiale acquisito dall?Autorit� di sistema portuale e messo a disposizione di Agenzia delle Dogane e dei Monopoli, Guardia di Finanza e operatori dello scalo, i mezzi in imbarco e sbarco saranno tracciati in ogni loro spostamento durante l?intero percorso che li condurr� dal parcheggio doganale alle aree di imbarco e viceversa. Ogni anomalia in questo percorso verr� segnalata al personale di Polizia doganale senza la necessit� di un controllo diretto e continuo da parte del personale.","L?intesa prevede, inoltre, di realizzare le infrastrutture per i controlli doganali e le procedure autorizzative per le merci in transito nel porto di Ancona oltre a promuovere l?interoperabilit� fra i sistemi informativi gi� utilizzati dall?Agenzia delle Dogane e dei Monopoli e dall?Autorit� di sistema portuale.","Il segretario dell?Autorit� di sistema portuale del mare Adriatico centrale, Matteo Paroli, esprime ?l?orgoglio di poter essere la prima Adsp ad aver creato questa collaborazione con Agenzia delle Dogane e dei Monopoli che punta con forza sull?innovazione in questo settore, con un miglioramento delle procedure condivise e un maggiore controllo sugli spostamenti delle merci all?interno del porto di Ancona. Di norma, i mezzi che devono effettuare dogana, prima di poter lasciare il porto, devono effettuare le pratiche doganali che autorizzano l?importazione o l?esportazione. Queste pratiche possono essere completate solo con il mezzo in sosta in una zona doganale collegata alle banchine dei traghetti. Con questo sistema di controllo, in tempo reale, diviene possibile utilizzare aree logistiche esterne al porto senza dover installare alcun dispositivo sui","mezzi in transito, elemento di forte innovazione rispetto alle precedenti esperienze nei porti nazionali che consente di risparmiare tempi, risorse economiche, con garanzia di una maggiore precisione documentale?.","Al via il progetto speciale di Agenzia delle Dogane e dei Monopoli per la digitalizzazione delle procedure doganali nel porto di Ancona.","Per la prima volta nel comparto portuale nazionale, Agenzia delle Dogane e dei Monopoli e Autorit� di sistema portuale del mare Adriatico centrale hanno sottoscritto a Roma un protocollo che attiva un avanzato e innovativo processo di controllo digitale e di tracciatura del trasporto delle merci su traghetti e in prospettiva sui container all?interno dello scalo dorico.","Una soluzione innovativa, che viene sperimentata non a caso in un porto leader per il traffico traghetti internazionale, che consente di ampliare virtualmente gli spazi portuali grazie ad un sistema software di intelligenza artificiale in grado di monitorare e controllare autonomamente i flussi di mezzi in imbarco e sbarco e che sar� poi esteso al traffico contenitori dello scalo.","Il progetto TinS-Trasferimento in sicurezza, condiviso da Agenzia delle Dogane e dei Monopoli, Autorit� di sistema portuale e Comando provinciale della Guardia di Finanza, ha consentito in via sperimentale, gi� da giugno 2018, lo spostamento di tutti i mezzi pesanti che sostavano nel porto storico di Ancona, in attesa di imbarco, e che ora sono collocati in un?area doganale esterna al porto, il terminal intermodale Scalo Marotti.","Una sperimentazione capace di ridurre la percorrenza dei mezzi pesanti all?interno dello scalo con un risparmio annuo stimato in 60 mila chilometri complessivi, una volta e mezzo la circonferenza terrestre. Grazie al sistema di intelligenza artificiale acquisito dall?Autorit� di sistema portuale e messo a disposizione di Agenzia delle Dogane e dei Monopoli, Guardia di Finanza e operatori dello scalo, i mezzi in imbarco e sbarco saranno tracciati in ogni loro spostamento durante l?intero percorso che li condurr� dal parcheggio doganale alle aree di imbarco e viceversa. Ogni anomalia in questo percorso verr� segnalata al personale di Polizia doganale senza la necessit� di un controllo diretto e continuo da parte del personale.","L?intesa prevede, inoltre, di realizzare le infrastrutture per i controlli doganali e le procedure autorizzative per le merci in transito nel porto di Ancona oltre a promuovere l?interoperabilit� fra i sistemi informativi gi� utilizzati dall?Agenzia delle Dogane e dei Monopoli e dall?Autorit� di sistema portuale.","Il segretario dell?Autorit� di sistema portuale del mare Adriatico centrale, Matteo Paroli, esprime ?l?orgoglio di poter essere la prima Adsp ad aver creato questa collaborazione con Agenzia delle Dogane e dei Monopoli che punta con forza sull?innovazione in questo settore, con un miglioramento delle procedure condivise e un maggiore controllo sugli spostamenti delle merci all?interno del porto di Ancona. Di norma, i mezzi che devono effettuare dogana, prima di poter lasciare il porto, devono effettuare le pratiche doganali che autorizzano l?importazione o l?esportazione. Queste pratiche possono essere completate solo con il mezzo in sosta in una zona doganale collegata alle banchine dei traghetti. Con questo sistema di controllo, in tempo reale, diviene possibile utilizzare aree logistiche esterne al porto senza dover installare alcun dispositivo sui","mezzi in transito, elemento di forte innovazione rispetto alle precedenti esperienze nei porti nazionali che consente di risparmiare tempi, risorse economiche, con garanzia di una maggiore precisione documentale?.",".","Effettuando un?azione di scroll o cliccando su "Accetto" presti il consenso all'uso di tutti i cookie:","Questo sito si avvale di cookie necessari al funzionamento ed utili alle finalit� illustrate nella cookie policy. Se vuoi saperne di pi� consulta la",".","Effettuando un?azione di scroll o cliccando su "Accetto" presti il consenso all'uso di tutti i cookie:"
