"pages","dividtduid405d5136528b4fcdiv1followingsiblingtext1precedingsiblingtextprecedingsiblingtext1selftext","","","articleidpost40727footer1precedingsiblingp1textselftext","","","","","dividtduid405d5136528b4fctextprecedingsiblingtextfollowingsiblingtext1precedingsiblingtext1selftext","","","","","","dividm438561scriptrootc382839textprecedingsiblingprecedingsiblingtextselftext","","","","","","dividtduid435d513652909d8textfollowingsiblingtext1precedingsiblingdiv1div1div1precedingsiblinga1text1selftext","","","","dividm438561scriptrootc382839followingsiblingtext1precedingsiblingtextselftext","","","","","","","","","dividtduid405d5136528b4fctextprecedingsiblingdiv1text1selftext","","dividtduid435d513652909d8textprecedingsiblingprecedingsiblingdiv1div1div1precedingsiblinga1text1selftext","","","dividtduid405d5136528b4fcdiv1textfollowingsiblingtext1precedingsiblingprecedingsiblingdiv1text1selftext","","dividtduid435d513652909d8textprecedingsiblingprecedingsiblingprecedingsiblingdiv1div1h31a1textselftext","","dividm438561scriptrootc382839precedingsiblingtext1selftext","","","","","","","","","dividtduid405d5136528b4fctextprecedingsiblingtextprecedingsiblingprecedingsiblingtext1selftext","","",""
"48.html","Grazie all?ITS Buonarroti anche Caserta � nel piano nazionale ?Scuola attiva cultura?","Caserta ha ricevuto 3milioni e 600mila euro per realizzare un nuovo plesso scolastico per la Scuola Primaria","Caserta, Scuole Sicure 2019-2020: Protocollo d?Intesa Comune ? Prefettura","Il","di",", con i suoi indirizzi Classico e Scientifico, rientra tra i 69 licei individuati dal","che a partire dal prossimo anno scolastico 2019-2020 attueranno il percorso di potenziamento-orientamento ?","? in collaborazione con la Federazione Nazionale Ordine dei Medici e Odontoiatri.","Grazie all?ITS Buonarroti anche Caserta � nel piano nazionale ?Scuola attiva cultura?","Caserta ha ricevuto 3milioni e 600mila euro per realizzare un nuovo plesso scolastico per la Scuola Primaria","Caserta, Scuole Sicure 2019-2020: Protocollo d?Intesa Comune ? Prefettura","Il Liceo Giannone di Caserta individuato dal MIUR per il potenziamento biomedico","Salta l?assunzione diretta dei docenti su base regionale, ma resta aperto il nodo delle risorse finanziarie","Questione di Sguardi, il cortometraggio dei giovani dell?Oratorio ANSPI San Filippo Neri SMCV","Il","di",", con i suoi indirizzi Classico e Scientifico, rientra tra i 69 licei individuati dal","che a partire dal prossimo anno scolastico 2019-2020 attueranno il percorso di potenziamento-orientamento ?","? in collaborazione con la Federazione Nazionale Ordine dei Medici e Odontoiatri.","Un grande riconoscimento quello ottenuto dall?Istituto della preside Vairo, figlio di scelte lungimiranti, della grande professionalit� del corpo docente e soprattutto del percorso vincente intrapreso negli ultimi anni dal Liceo Manzoni caratterizzato da partenariati eccellenti. Negli ultimi cinque anni l?Istituto infatti ha partecipato a progetti internazionali, nazionali e regionali riguardanti le discipline STEM (discipline accademiche della scienza, della tecnologia, dell?ingegneria, della matematica e dell?arte); ha partecipato inoltre a progetti di cooperazione scuola-universit� e a progetti in cooperazione con la Federazione nazionale degli Ordini dei Medici Chirurghi e degli Odontoiatri.","Stir: le dichiarazioni del sindaco non convincono, associazioni sul piede di guerra","Calici di Stelle nel Parco Termale Telesino: sei comuni insieme per far degustare le...","Stadio Pinto di Caserta: indetta la gara per l?affidamento in gestione dell?impianto sportivo","VI edizione della Stranormanna: sar� la ?Stracanina? la novit� di quest?anno. Atleti, bimbi, e...","Il","di",", con i suoi indirizzi Classico e Scientifico, rientra tra i 69 licei individuati dal","che a partire dal prossimo anno scolastico 2019-2020 attueranno il percorso di potenziamento-orientamento ?","? in collaborazione con la Federazione Nazionale Ordine dei Medici e Odontoiatri.","Un grande riconoscimento quello ottenuto dall?Istituto della preside Vairo, figlio di scelte lungimiranti, della grande professionalit� del corpo docente e soprattutto del percorso vincente intrapreso negli ultimi anni dal Liceo Manzoni caratterizzato da partenariati eccellenti. Negli ultimi cinque anni l?Istituto infatti ha partecipato a progetti internazionali, nazionali e regionali riguardanti le discipline STEM (discipline accademiche della scienza, della tecnologia, dell?ingegneria, della matematica e dell?arte); ha partecipato inoltre a progetti di cooperazione scuola-universit� e a progetti in cooperazione con la Federazione nazionale degli Ordini dei Medici Chirurghi e degli Odontoiatri.","Il percorso di potenziamento di Biologia con curvatura biomedica ha come obiettivo quello di favorire l?acquisizione di competenze in campo biologico, grazie anche all?adozione di pratiche didattiche attente alla dimensione laboratoriale, e di orientare le studentesse e gli studenti che nutrono un particolare interesse per la prosecuzione degli studi in ambito chimico-biologico e sanitario.","Il percorso ha una durata triennale a partire dal terzo anno del corso di studi; il monte ore annuale sar� di 50 ore di cui 40 presso i laboratori dell?Istituto, con la formula dell?impresa formativa simulata, e 10 ore presso le strutture sanitarie individuate dagli Ordini dei Medici Chirurghi e degli Odontoiatri Provinciali, in modalit� di alternanza scuola-lavoro. Le 40 ore da svolgere presso l?Istituto saranno suddivise in 20 ore tenute dai docenti di scienze e 20 ore tenute da esperti medici individuati dai relativi Ordini Provinciali dei Medici Chirurghi e degli Odontoiatri.","Il team di progetto e coordinamento, dell?istituto della preside Adele Vairo, � composto dai docenti: Rosanna Brambini, Massimo Santoro, Loredana Negri e Emma Faraldo. Referente: prof. Rosanna Brambini.","Grazie all?ITS Buonarroti anche Caserta � nel piano nazionale ?Scuola attiva cultura?","Il Liceo Giannone di Caserta individuato dal MIUR per il potenziamento biomedico","Stir: le dichiarazioni del sindaco non convincono, associazioni sul piede di guerra","Calici di Stelle nel Parco Termale Telesino: sei comuni insieme per far degustare le...","Stadio Pinto di Caserta: indetta la gara per l?affidamento in gestione dell?impianto sportivo","Grazie all?ITS Buonarroti anche Caserta � nel piano nazionale ?Scuola attiva cultura?","Caserta ha ricevuto 3milioni e 600mila euro per realizzare un nuovo plesso scolastico per la Scuola Primaria","Stir: le dichiarazioni del sindaco non convincono, associazioni sul piede di guerra","Calici di Stelle nel Parco Termale Telesino: sei comuni insieme per far degustare le...","Il","Liceo statale ?Alessandro Manzoni?","Caserta","MIUR","Biologia con curvatura biomedica","Un grande riconoscimento quello ottenuto dall?Istituto della preside Vairo, figlio di scelte lungimiranti, della grande professionalit� del corpo docente e soprattutto del percorso vincente intrapreso negli ultimi anni dal Liceo Manzoni caratterizzato da partenariati eccellenti. Negli ultimi cinque anni l?Istituto infatti ha partecipato a progetti internazionali, nazionali e regionali riguardanti le discipline STEM (discipline accademiche della scienza, della tecnologia, dell?ingegneria, della matematica e dell?arte); ha partecipato inoltre a progetti di cooperazione scuola-universit� e a progetti in cooperazione con la Federazione nazionale degli Ordini dei Medici Chirurghi e degli Odontoiatri.","Il percorso di potenziamento di Biologia con curvatura biomedica ha come obiettivo quello di favorire l?acquisizione di competenze in campo biologico, grazie anche all?adozione di pratiche didattiche attente alla dimensione laboratoriale, e di orientare le studentesse e gli studenti che nutrono un particolare interesse per la prosecuzione degli studi in ambito chimico-biologico e sanitario.","Il percorso ha una durata triennale a partire dal terzo anno del corso di studi; il monte ore annuale sar� di 50 ore di cui 40 presso i laboratori dell?Istituto, con la formula dell?impresa formativa simulata, e 10 ore presso le strutture sanitarie individuate dagli Ordini dei Medici Chirurghi e degli Odontoiatri Provinciali, in modalit� di alternanza scuola-lavoro. Le 40 ore da svolgere presso l?Istituto saranno suddivise in 20 ore tenute dai docenti di scienze e 20 ore tenute da esperti medici individuati dai relativi Ordini Provinciali dei Medici Chirurghi e degli Odontoiatri.","Il team di progetto e coordinamento, dell?istituto della preside Adele Vairo, � composto dai docenti: Rosanna Brambini, Massimo Santoro, Loredana Negri e Emma Faraldo. Referente: prof. Rosanna Brambini.","Grazie all?ITS Buonarroti anche Caserta � nel piano nazionale ?Scuola attiva cultura?","Caserta ha ricevuto 3milioni e 600mila euro per realizzare un nuovo plesso scolastico per la Scuola Primaria","Il Liceo Giannone di Caserta individuato dal MIUR per il potenziamento biomedico","Salta l?assunzione diretta dei docenti su base regionale, ma resta aperto il nodo delle risorse finanziarie"
