"pages","inputidcommentparentprecedingsiblinglabel1textselftext","","","","","inputidcommentpostidprecedingsiblingtext1selftext","","","","","","","","","","dividetboxauthorprecedingsiblingdiv1precedingsiblingtextselftext","","","","","","","","","","","","","","inputidsubmitprecedingsiblinglabel1text1selftext","","","","","","","dividleftareatextprecedingsiblingblockquote1precedingsiblingtextselftext","","","","","","","","","","","dividetboxauthorprecedingsiblingdiv1precedingsiblingprecedingsiblingtextselftext","","","","","","","","","","","","dividleftareatextprecedingsiblingblockquote1precedingsiblingtext1selftext","","","","","","","","","","","","dividleftareaarticle1div1precedingsiblingprecedingsiblingtext1selftext","","","","","","","","","","","","",""
"18.html","Commento","Nome","Email","Sito web","Do il mio consenso affinch� un cookie salvi i miei dati (nome, email, sito web) per il prossimo commento.","Il tuo indirizzo email non sar� pubblicato.","I campi obbligatori sono contrassegnati","*","Commento","Nome","*","Email","*","Sito web","Do il mio consenso affinch� un cookie salvi i miei dati (nome, email, sito web) per il prossimo commento.","Echi del silenzio | Chuah Guat Eng","Scritto Da","il 14 Agosto 2019","Fresco di stampa dalle","per la collana ?Oltreconfine?, la collana che la casa editrice dedica alle scrittrici di gialli contemporanei,","della scrittrice malese",".","Quando nel 1970 la giovane studentessa Ai Lian deve lasciare la sua Malesia a causa delle","scoppiate l?anno precedente, la prospettiva di un futuro in Europa, a Monaco, doveva essere vicina all?Eden per qualunque studente malese.",": difficolt� con la lingua, con gli usi e costumi europei, con la popolazione autoctona, con la certezza di essere stata etichettata come una traditrice per la nazione che ha deciso di lasciare. � nell?estate 1971, per�, che Ai Lian incontra un giovane connazionale, anch?egli a Monaco per studiare: � Michael Templeton, musicologo, giunto in Germania con un programma di ricerca.","Tra i due emigrati malesi, in terra tedesca, scatter� l?amore. Per Ai Lian, soprattutto, poco pratica della vita, quella relazione sar� foriera di nuove scoperte:","Ritornata in Malesia per la morte del padre, Ai Lian inizier� un viaggio nei ricordi del passato, scoprendosi straniera nella propria terra, lontana da tutto ci� che il suo paese ha vissuto e continua a vivere.","Ma a sconvolgere il soggiorno ? e qui comincia il giallo ? sar� la",", il nuovo amore del padre di Michael Templeton, trovata uccisa non lontano da un campo di golf nella tenuta del compagno. Chiamato a indagare sull?omicidio della donna ? che si scoprir� poi essere in attesa di un bambino ? � l?ispettore Tajuddin della polizia di Kota Banir: si cerca l?arma, probabilmente una pistola dei Templeton, che ha squarciato il silenzio della notte.","Commento","Nome","*","Email","*","Sito web","Do il mio consenso affinch� un cookie salvi i miei dati (nome, email, sito web) per il prossimo commento.","Echi del silenzio | Chuah Guat Eng","Scritto Da","il 14 Agosto 2019","Fresco di stampa dalle","per la collana ?Oltreconfine?, la collana che la casa editrice dedica alle scrittrici di gialli contemporanei,","della scrittrice malese",".","Quando nel 1970 la giovane studentessa Ai Lian deve lasciare la sua Malesia a causa delle","scoppiate l?anno precedente, la prospettiva di un futuro in Europa, a Monaco, doveva essere vicina all?Eden per qualunque studente malese.",": difficolt� con la lingua, con gli usi e costumi europei, con la popolazione autoctona, con la certezza di essere stata etichettata come una traditrice per la nazione che ha deciso di lasciare. � nell?estate 1971, per�, che Ai Lian incontra un giovane connazionale, anch?egli a Monaco per studiare: � Michael Templeton, musicologo, giunto in Germania con un programma di ricerca.","Tra i due emigrati malesi, in terra tedesca, scatter� l?amore. Per Ai Lian, soprattutto, poco pratica della vita, quella relazione sar� foriera di nuove scoperte:","Echi del silenzio | Chuah Guat Eng","Scritto Da","il 14 Agosto 2019","Fresco di stampa dalle","per la collana ?Oltreconfine?, la collana che la casa editrice dedica alle scrittrici di gialli contemporanei,","della scrittrice malese",".","Quando nel 1970 la giovane studentessa Ai Lian deve lasciare la sua Malesia a causa delle","scoppiate l?anno precedente, la prospettiva di un futuro in Europa, a Monaco, doveva essere vicina all?Eden per qualunque studente malese.",": difficolt� con la lingua, con gli usi e costumi europei, con la popolazione autoctona, con la certezza di essere stata etichettata come una traditrice per la nazione che ha deciso di lasciare. � nell?estate 1971, per�, che Ai Lian incontra un giovane connazionale, anch?egli a Monaco per studiare: � Michael Templeton, musicologo, giunto in Germania con un programma di ricerca.","Tra i due emigrati malesi, in terra tedesca, scatter� l?amore. Per Ai Lian, soprattutto, poco pratica della vita, quella relazione sar� foriera di nuove scoperte:","Ritornata in Malesia per la morte del padre, Ai Lian inizier� un viaggio nei ricordi del passato, scoprendosi straniera nella propria terra, lontana da tutto ci� che il suo paese ha vissuto e continua a vivere.","Echi del silenzio | Chuah Guat Eng","Scritto Da","Antonio Pagliuso","Fresco di stampa dalle","Edizioni Le Assassine","Echi del silenzio","Chuah Guat Eng","Quando nel 1970 la giovane studentessa Ai Lian deve lasciare la sua Malesia a causa delle","sommosse razziali","La realt�, poi, si rivela meno radiosa di quanto sognato",": difficolt� con la lingua, con gli usi e costumi europei, con la popolazione autoctona, con la certezza di essere stata etichettata come una traditrice per la nazione che ha deciso di lasciare. � nell?estate 1971, per�, che Ai Lian incontra un giovane connazionale, anch?egli a Monaco per studiare: � Michael Templeton, musicologo, giunto in Germania con un programma di ricerca.","Tra i due emigrati malesi, in terra tedesca, scatter� l?amore. Per Ai Lian, soprattutto, poco pratica della vita, quella relazione sar� foriera di nuove scoperte:","Echi del silenzio | Chuah Guat Eng","Scritto Da","Antonio Pagliuso","Fresco di stampa dalle","Edizioni Le Assassine","Echi del silenzio","Chuah Guat Eng","Quando nel 1970 la giovane studentessa Ai Lian deve lasciare la sua Malesia a causa delle","sommosse razziali","La realt�, poi, si rivela meno radiosa di quanto sognato",": difficolt� con la lingua, con gli usi e costumi europei, con la popolazione autoctona, con la certezza di essere stata etichettata come una traditrice per la nazione che ha deciso di lasciare. � nell?estate 1971, per�, che Ai Lian incontra un giovane connazionale, anch?egli a Monaco per studiare: � Michael Templeton, musicologo, giunto in Germania con un programma di ricerca.","Tra i due emigrati malesi, in terra tedesca, scatter� l?amore. Per Ai Lian, soprattutto, poco pratica della vita, quella relazione sar� foriera di nuove scoperte:","?Lo amavo come l?argilla ama il vasaio, perch� in un certo senso lui mi stava plasmando?.","Ritornata in Malesia per la morte del padre, Ai Lian inizier� un viaggio nei ricordi del passato, scoprendosi straniera nella propria terra, lontana da tutto ci� che il suo paese ha vissuto e continua a vivere."
