"pages","figureidattachment344872precedingsiblingtext1precedingsiblingtext1selftext","","","","","","","","","figureidattachment344874precedingsiblingtextselftext","","","","","figureidattachment344872precedingsiblingtext1precedingsiblingtextselftext","","","","","","","dividligatusalkaleaedizioniligurianotiziesmartboxprecedingsiblingstrong1followingsiblingtext1selftext","","dividligatusalkaleaedizioniligurianotiziesmartboxprecedingsiblingtextselftext","","","","","","","","","","figureidattachment344874precedingsiblingprecedingsiblingtextselftext","","","","figureidattachment344874p1textselftext","","","figureidattachment344874precedingsiblingprecedingsiblingtext1selftext","","","","","","figureidattachment344872precedingsiblingprecedingsiblingtextselftext","","","","","","figureidattachment344874precedingsiblingtext1selftext","","","","","",""
"73.html","Fincantieri vara a Monfalcone Enchanted Princess","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento","Fincantieri di Monfalcone","Enchanted Princess","Fincantieri vara a Monfalcone Enchanted Princess","Ora inizier� la fase degli allestimenti degli interni che porter� alla consegna della nave nel 2020.","Alla cerimonia erano presenti per l?armatore Firouz Mal, director new build services di Princess Cruises, mentre per Fincantieri, fra gli altri, Roberto Olivari, direttore del cantiere di Monfalcone.","Fincantieri vara a Monfalcone Enchanted Princess","Madrina del varo � stata la signora Marinella Cossu, storica dipendente dello stabilimento isontino.","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento",", ?","?, la quinta unit� della classe Royal, costruita per la societ� armatrice Princess Cruises, brand del Gruppo Carnival Corporation.","Ora inizier� la fase degli allestimenti degli interni che porter� alla consegna della nave nel 2020.","Alla cerimonia erano presenti per l?armatore Firouz Mal, director new build services di Princess Cruises, mentre per Fincantieri, fra gli altri, Roberto Olivari, direttore del cantiere di Monfalcone.","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento","Fincantieri di Monfalcone",", ?","?, la quinta unit� della classe Royal, costruita per la societ� armatrice Princess Cruises, brand del Gruppo Carnival Corporation.","Ora inizier� la fase degli allestimenti degli interni che porter� alla consegna della nave nel 2020.","Alla cerimonia erano presenti per l?armatore Firouz Mal, director new build services di Princess Cruises, mentre per Fincantieri, fra gli altri, Roberto Olivari, direttore del cantiere di Monfalcone.","Madrina del varo � stata la signora Marinella Cossu, storica dipendente dello stabilimento isontino.",", ?",", di cui 66 per Carnival Corporation e 16 per Princess Cruises, mentre altre 54 unit� sono in costruzione o di prossima realizzazione negli stabilimenti del Gruppo.","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento",", ?","?, la quinta unit� della classe Royal, costruita per la societ� armatrice Princess Cruises, brand del Gruppo Carnival Corporation.","Ora inizier� la fase degli allestimenti degli interni che porter� alla consegna della nave nel 2020.","Alla cerimonia erano presenti per l?armatore Firouz Mal, director new build services di Princess Cruises, mentre per Fincantieri, fra gli altri, Roberto Olivari, direttore del cantiere di Monfalcone.","Madrina del varo � stata la signora Marinella Cossu, storica dipendente dello stabilimento isontino.","Realizzata sulla base del progetto delle gemelle ?Royal Princess?, ?Regal Princess?, ?Majestic Princess? e di ?Sky Princess? (prossima alla consegna), costruite e consegnate sempre dallo sito di Monfalcone a partire dal 2013, inaugurando una nuova generazione di navi che hanno riscontrato un enorme successo tra il pubblico dei crocieristi, la nuova unit� avr� una stazza lorda di 145.000 tonnellate.","La nave, al pari delle unit� gemelle, rappresenter� un nuovo punto di riferimento tecnologico a livello europeo e mondiale per il lay-out innovativo, le elevatissime performance e l?alta qualit� di soluzioni tecniche navali d?avanguardia e sar� la migliore prova che innovazione e cura del rapporto con il cliente sono leve imprescindibili per affermare la propria leadership sul mercato e consolidare ulteriormente la storica partnership di Fincantieri con il Gruppo Carnival Corporation, primo operatore al mondo del settore crocieristico.","Il rapporto tra il cantiere di Monfalcone e Princess Cruises proseguir� con le 2 navi da crociera di prossima generazione da 175.000 tonnellate di stazza lorda, le pi� grandi finora realizzate in Italia. Le consegne sono previste per la fine del 2023 e la primavera del 2025. Le unit� ospiteranno circa 4.300 passeggeri e saranno le prime della flotta dell?armatore ad essere alimentate primariamente a gas naturale liquefatto (LNG).",", di cui 66 per Carnival Corporation e 16 per Princess Cruises, mentre altre 54 unit� sono in costruzione o di prossima realizzazione negli stabilimenti del Gruppo.","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento",", ?","?, la quinta unit� della classe Royal, costruita per la societ� armatrice Princess Cruises, brand del Gruppo Carnival Corporation.","Ora inizier� la fase degli allestimenti degli interni che porter� alla consegna della nave nel 2020.","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento",", ?","?, la quinta unit� della classe Royal, costruita per la societ� armatrice Princess Cruises, brand del Gruppo Carnival Corporation.","Fincantieri vara a Monfalcone Enchanted Princess","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento","Fincantieri di Monfalcone","Enchanted Princess","Fincantieri vara a Monfalcone Enchanted Princess","Ora inizier� la fase degli allestimenti degli interni che porter� alla consegna della nave nel 2020.","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento",", ?","?, la quinta unit� della classe Royal, costruita per la societ� armatrice Princess Cruises, brand del Gruppo Carnival Corporation.","Ora inizier� la fase degli allestimenti degli interni che porter� alla consegna della nave nel 2020.","Alla cerimonia erano presenti per l?armatore Firouz Mal, director new build services di Princess Cruises, mentre per Fincantieri, fra gli altri, Roberto Olivari, direttore del cantiere di Monfalcone.","Madrina del varo � stata la signora Marinella Cossu, storica dipendente dello stabilimento isontino.","Fincantieri vara a Monfalcone Enchanted Princess","Nei giorni scorsi, il 6 agosto, � stata varata, nello stabilimento","Fincantieri di Monfalcone","Enchanted Princess","Fincantieri vara a Monfalcone Enchanted Princess","Ora inizier� la fase degli allestimenti degli interni che porter� alla consegna della nave nel 2020.","Alla cerimonia erano presenti per l?armatore Firouz Mal, director new build services di Princess Cruises, mentre per Fincantieri, fra gli altri, Roberto Olivari, direttore del cantiere di Monfalcone."
