"pages","dividligatusalkaleaedizioniligurianotiziesmartboxprecedingsiblingprecedingsiblingtext1selftext","","","","","","","","","","","","","","","","","","dividligatusalkaleaedizioniligurianotiziesmartboxprecedingsiblingprecedingsiblingprecedingsiblingprecedingsiblingtextselftext","","","","","","","","","","","","","","","dividligatusalkaleaedizioniligurianotiziesmartboxprecedingsiblingprecedingsiblingtextselftext","","","","","","","","","","","","","","","","","dividligatusalkaleaedizioniligurianotiziesmartboxprecedingsiblingprecedingsiblingp1textselftext",""
"22.html","Arresto polizia (foto di repertorio)","La polizia di Genova, in seguito ad un?attivit� d?indagine coordinata dalla locale Procura della Repubblica, in esecuzione di ordinanza di custodia cautelare in carcere emessa dal G.I.P. di Genova, ha","arrestato due 19enni pluripregiudicati di origini senegalesi","Nei confronti degli stessi, a seguito delle investigazioni svolte dalla locale Squadra Mobile, sono stati raccolti gravi elementi di responsabilit� in relazione ad una rapina commessa nella serata del 3 agosto scorso nel centro storico, ai danni di un 27enne pakistano e di un suo connazionale 21enne.","I due rapinatori avevano avvicinato le vittime in Calata Mandraccio, aggredendole e sottraendo loro i telefoni cellulari ed i portafogli.","Datisi alla fuga nei vicoli della citt� vecchia, i rapinatori, raggiunti dalle vittime in piazza Embriaci, li avevano minacciati ed aggrediti nuovamente anche con un coltello, provocando al pi� giovane lievi lesioni.","Inoltre, il rapinatore italiano � ritenuto anche responsabile di una seconda rapina ai danni di","una 24enne","7 luglio scorso","noto locale notturno","Nel corso della rapina l?uomo,","dopo aver immobilizzato la ragazza","sottratto la borsa","palpeggiava","Per questo fatto � accusato anche di","violenza sessuale","Per ricostruire gli episodi e identificare gli autori, gli investigatori della Polizia di Stato hanno visionato le numerose immagini delle telecamere collocate nel centro storico, oltre a quelle presenti nel menzionato locale notturno ed hanno successivamente sentito numerosi testimoni che hanno riconosciuto gli autori dei reati nelle fotografie mostrate loro.","Entrambi i rapinatori sono stati rintracciati a Genova dal personale della Squadra Mobile che ha svolto le indagini e, dopo essere stati accompagnati in Questura per le contestazioni, sono stati arrestati e condotti presso il carcere genovese.","La polizia di Genova, in seguito ad un?attivit� d?indagine coordinata dalla locale Procura della Repubblica, in esecuzione di ordinanza di custodia cautelare in carcere emessa dal G.I.P. di Genova, ha",", uno dei quali naturalizzato italiano residente a Genova e l?altro domiciliato in provincia di Brescia e sottoposto all?obbligo di firma per spaccio di stupefacenti, entrambi ritenuti responsabili di rapina e lesioni aggravate, il secondo anche di violenza sessuale.","Nei confronti degli stessi, a seguito delle investigazioni svolte dalla locale Squadra Mobile, sono stati raccolti gravi elementi di responsabilit� in relazione ad una rapina commessa nella serata del 3 agosto scorso nel centro storico, ai danni di un 27enne pakistano e di un suo connazionale 21enne.","I due rapinatori avevano avvicinato le vittime in Calata Mandraccio, aggredendole e sottraendo loro i telefoni cellulari ed i portafogli.","Datisi alla fuga nei vicoli della citt� vecchia, i rapinatori, raggiunti dalle vittime in piazza Embriaci, li avevano minacciati ed aggrediti nuovamente anche con un coltello, provocando al pi� giovane lievi lesioni.","Inoltre, il rapinatore italiano � ritenuto anche responsabile di una seconda rapina ai danni di",", realizzata la notte del","all?uscita di un","del lungomare cittadino.","Nel corso della rapina l?uomo,","e averle",", la molestava e la",".","Per questo fatto � accusato anche di",".","La polizia di Genova, in seguito ad un?attivit� d?indagine coordinata dalla locale Procura della Repubblica, in esecuzione di ordinanza di custodia cautelare in carcere emessa dal G.I.P. di Genova, ha",", uno dei quali naturalizzato italiano residente a Genova e l?altro domiciliato in provincia di Brescia e sottoposto all?obbligo di firma per spaccio di stupefacenti, entrambi ritenuti responsabili di rapina e lesioni aggravate, il secondo anche di violenza sessuale.","Nei confronti degli stessi, a seguito delle investigazioni svolte dalla locale Squadra Mobile, sono stati raccolti gravi elementi di responsabilit� in relazione ad una rapina commessa nella serata del 3 agosto scorso nel centro storico, ai danni di un 27enne pakistano e di un suo connazionale 21enne.","I due rapinatori avevano avvicinato le vittime in Calata Mandraccio, aggredendole e sottraendo loro i telefoni cellulari ed i portafogli.","Datisi alla fuga nei vicoli della citt� vecchia, i rapinatori, raggiunti dalle vittime in piazza Embriaci, li avevano minacciati ed aggrediti nuovamente anche con un coltello, provocando al pi� giovane lievi lesioni.","Inoltre, il rapinatore italiano � ritenuto anche responsabile di una seconda rapina ai danni di",", realizzata la notte del","all?uscita di un","del lungomare cittadino.","Nel corso della rapina l?uomo,","e averle",", la molestava e la",".","Per questo fatto � accusato anche di",".","Per ricostruire gli episodi e identificare gli autori, gli investigatori della Polizia di Stato hanno visionato le numerose immagini delle telecamere collocate nel centro storico, oltre a quelle presenti nel menzionato locale notturno ed hanno successivamente sentito numerosi testimoni che hanno riconosciuto gli autori dei reati nelle fotografie mostrate loro.","Entrambi i rapinatori sono stati rintracciati a Genova dal personale della Squadra Mobile che ha svolto le indagini e, dopo essere stati accompagnati in Questura per le contestazioni, sono stati arrestati e condotti presso il carcere genovese.","La polizia di Genova, in seguito ad un?attivit� d?indagine coordinata dalla locale Procura della Repubblica, in esecuzione di ordinanza di custodia cautelare in carcere emessa dal G.I.P. di Genova, ha",", uno dei quali naturalizzato italiano residente a Genova e l?altro domiciliato in provincia di Brescia e sottoposto all?obbligo di firma per spaccio di stupefacenti, entrambi ritenuti responsabili di rapina e lesioni aggravate, il secondo anche di violenza sessuale."
