"pages","dividcookienoticep1textselftext","","aidmovie278precedingsiblingtext1selftext","","","aidmovie497precedingsiblingtext1selftext","","","aidmovie424precedingsiblingtext1selftext","","","aidmovie550precedingsiblingtext1selftext","","","aidmovie389precedingsiblingtext1selftext","","","aidmovie155precedingsiblingtext1selftext","","","aidmovie496243precedingsiblingtext1selftext","","","aidmovie372058precedingsiblingtext1selftext","","","aidmovie240precedingsiblingtext1selftext","","","aidmovie637precedingsiblingtext1selftext","","","aidmovie14537precedingsiblingtext1selftext","","","aidmovie122precedingsiblingtext1selftext","","","aidmovie324857precedingsiblingtext1selftext","","","aidmovie19404precedingsiblingtext1selftext","","","aidmovie238precedingsiblingtext1selftext","","","aidmovie429precedingsiblingtext1selftext","","","aidmovie539precedingsiblingtext1selftext","","","aidmovie680precedingsiblingtext1selftext","","","aidmovie13precedingsiblingtext1selftext","","","aidmovie129precedingsiblingtext1selftext","",""
"4.html","We use cookies to help give you a better experience on TMDb. You can review our","to learn more. By continuing to use TMDb, you are agreeing to this policy.","The Shawshank Redemption","September 23, 1994","Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During?","The Green Mile","December 10, 1999","A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey?","Schindler's List","December 15, 1993","The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.","Fight Club","October 15, 1999","A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground "fight clubs" forming in every town, until?","12 Angry Men","April 10, 1957","The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon?","The Dark Knight","July 18, 2008","Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership?","Parasite","October 11, 2019","All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.","Your Name.","April 7, 2017","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki?s body, and he in hers. This bizarre occurrence continues to happen?","The Godfather: Part II","December 20, 1974","In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood?","Life Is Beautiful","October 22, 1998","A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration?","Harakiri","September 11, 1963","Aging samurai Hanshiro Tsugumo arrives at the home of Kageyu Saito and asks to commit a ritual suicide on the property, which Saito thinks is a ploy to gain pity and a job. Saito tells Tsugumo of another samurai?","The Lord of the Rings: The Return of the King","December 17, 2003","Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to?","Spider-Man: Into the Spider-Verse","December 14, 2018","Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson "Kingpin" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.","Dilwale Dulhania Le Jayenge","October 20, 1995","Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for?","The Godfather","March 15, 1972","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son?","The Good, the Bad and the Ugly","December 29, 1967","While the Civil War rages between the Union and the Confederacy, three men ? a quiet loner, a ruthless hit man and a Mexican bandit ? comb the American Southwest in search of a strongbox containing $200,000 in stolen?","Psycho","September 8, 1960","When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.?","Pulp Fiction","October 14, 1994","A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously?","Forrest Gump","July 6, 1994","A man with a low IQ has accomplished great things in his life and been present during significant historic events?in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his?","Spirited Away","September 20, 2002","A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family."
