"pages","dividtduid15d4fc612417d7div1div1div1div1p1textselftext","","","dividsmalldialogdiv1head1title1text1selftext","spanidcnnoticetexttextselftext","","dividtduid15d4fc612417d7div1div1div1div1p1textfollowingsiblingtext1selftext",""
"31.html","","","","?Giunta? Buoni propositi ma nulla di concreto?, Giudice: ?Su crisi idrica manca esposto? | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"35.html","Tra luned� e marted� il Comune di Gela emaner� un avviso pubblico per individuare il progetto di rilancio calcistico dopo la scomparsa del Gela Calcio. Nel frattempo � partita l?ennesima domanda alla Lnd Sicilia per chiedere l?ammissione nel torneo di Promozione, che non sar� la serie D o l?Eccellenza, ma rappresenta pur sempre un inizio. La decisione arriver� il 21 agosto, quando il presidente Santino Lo Presti torner� a riunire il proprio comitato direttivo.","Tre i gruppi che probabilmente avanzeranno all?amministrazione comunale la propria candidatura. Due sono gi� usciti allo scoperto e fanno riferimento alla Fc Gela di Alessio Catania e Luigi Rivecchio, fresco vincitore del torneo di Terza categoria, e Cristian Paradiso, che ha gi� ottenuto l?affiliazione in Figc del Gela Calcio Srls.","Il terzo gruppo invece comprende l?imprenditore Maurizio Melfa, Emanuele Alabiso, Salvatore Spadaro ed un imprenditore non gelese.","Avviso pubblico del Comune per far rinascere il Gela Calcio, ci sono tre gruppi interessati | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","Tre i gruppi che probabilmente avanzeranno all?amministrazione comunale la propria candidatura. Due sono gi� usciti allo scoperto e fanno riferimento alla Fc Gela di Alessio Catania e Luigi Rivecchio, fresco vincitore del torneo di Terza categoria, e Cristian Paradiso, che ha gi� ottenuto l?affiliazione in Figc del Gela Calcio Srls.","Il terzo gruppo invece comprende l?imprenditore Maurizio Melfa, Emanuele Alabiso, Salvatore Spadaro ed un imprenditore non gelese."
"38.html","","","","Motocross, battesimo per giovani centauri in sella alle moto della Fmi | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"32.html","","","","?Incontro? Dal sindaco nessuna risposta?, Salinitro: ?Nostre richieste non sono legate all?assessorato? | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"42.html","","","","Morto don Giuseppe Bentivegna, era malato da tempo: luned� i funerali | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"46.html","","","","Lo spaccio anche nei centri di accoglienza per migranti, 5 arresti a Licata | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"49.html","","","","Di Paola: ?La Regione si ricorda del museo ma dimentica via Bresmes e il museo del Mare? | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"45.html","","","","Blitz antimafia a Licata, sette persone accusate di concorso mafioso esterno | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"25.html","","","","Lo schianto mortale sulla A2, niente autopsia sui corpi di Gaetano e Gianluca Martines | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"48.html","","","","Approvato l?emendamento all?Ars per le ex province, ipotesi voto a fine ottobre | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"43.html","","","","Don Rosario Sciacca vice parroco della Chiesa Madre, ordinati due diaconi | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
"27.html","","","","Il ?cavallo di ritorno? per la bici da corsa rubata, chiuse indagini: accuse a minorenne | Quotidiano di Gela","Utilizziamo cookie tecnici e di terze parti per ottimizzare la navigazione e analizzare il traffico all'interno del sito. Leggi come utilizziamo i cookie nella nostra",". La prosecuzione nella navigazione comporta l'accettazione dei cookie.","",""
