"pages","dividcommentsectionprecedingsiblingdiv1precedingsiblingprecedingsiblingprecedingsiblingtext1selftext","","","dividcommentsectiondiv1div1precedingsiblingprecedingsiblingtext1selftext","","",""
"219.html","Duecento assunzioni nei prossimi dodici mesi, oltre sessanta gi� fatte: Facile.it, comparatore italiano online di assicurazioni, prestiti, mutui, energia e telefonia, ha inaugurato in questa mattina la nuova sede a Cagliari.","Per l'avvio delle attivit� in Sardegna, l'azienda ricercava consulenti di vendita telefonica con esperienza nel mondo dei call center, per svolgere attivit� di vendita legata al settore energia e telecomunicazioni, Team leaders per gestire un team di consulenti focalizzati su attivit� outbound di vendita di prodotti legati al settore utilities, e sviluppatori per il team di tecnologia e software.",""Abbiamo scelto Cagliari per la nostra sede perch� consapevoli delle grandi competenze professionali presenti sul territorio", spiega Alessandro Tallia, chief financial officer di Facile.it.","Duecento assunzioni nei prossimi dodici mesi, oltre sessanta gi� fatte: Facile.it, comparatore italiano online di assicurazioni, prestiti, mutui, energia e telefonia, ha inaugurato in questa mattina la nuova sede a Cagliari.","Per l'avvio delle attivit� in Sardegna, l'azienda ricercava consulenti di vendita telefonica con esperienza nel mondo dei call center, per svolgere attivit� di vendita legata al settore energia e telecomunicazioni, Team leaders per gestire un team di consulenti focalizzati su attivit� outbound di vendita di prodotti legati al settore utilities, e sviluppatori per il team di tecnologia e software.",""Abbiamo scelto Cagliari per la nostra sede perch� consapevoli delle grandi competenze professionali presenti sul territorio", spiega Alessandro Tallia, chief financial officer di Facile.it.",""Dopo Milano questa � l'area con i maggiori livelli qualitativi di programmatori informatici e figure specializzate nell'ambito dell'assistenza ai clienti"."
