"pages","dividmodalalerttexthead1title1text1selftext","dividmaincontainerdiv1div1div1figure1precedingsiblingprecedingsiblingh61precedingsiblingtext1selftext","","dividcommentsectionp1text1selftext","dividmaincontainerdiv1div1div1figure1precedingsiblingprecedingsiblingh11text1selftext","dividmaincontainerdiv1div1div1div1h61textselftext","dividcommentsectiondiv1precedingsiblingprecedingsiblingprecedingsiblingprecedingsiblingtext1selftext","","","","dividcommentsectiondiv1div1precedingsiblingprecedingsiblingtext1selftext","","","","","","dividmaincontainerdiv1div1div1figure1precedingsiblingprecedingsiblingh61textselftext","liidprintarticleli1precedingsiblingh61precedingsiblingtext1selftext","","liidprintarticleprecedingsiblinga1precedingsiblingprecedingsiblingh11textselftext","dividcommentsectionprecedingsiblingdiv1precedingsiblingprecedingsiblingprecedingsiblingtext1selftext","","","",""
"212.html","Il Comune di Sarroch stanzia 100mila euro per sostenere nuove imprese - L'Unione Sarda.it","Finanziamenti","Il Comune di Sarroch stanzia 100mila euro per sostenere nuove imprese","Un contributo di 100mila euro dal Comune per favorire lo sviluppo di nuove attivit� imprenditoriali e il sorgere di nuovi posti di lavoro.","Il Comune di Sarroch stanzia 100mila euro per sostenere nuove imprese","Il bando "Ideas 2019" prevede l'assegnazione di contributi a fondo perduto alle nuove attivit�","Un contributo di 100mila euro dal Comune per favorire lo sviluppo di nuove attivit� imprenditoriali e il sorgere di nuovi posti di lavoro.","Domani alle 18,30, nella sala consiliare del Comune di Sarroch, verr� presentato il bando "Ideas 2019", che prevede l'assegnazione di contributi a fondo perduto in regime "de minimis" con l'obiettivo di rafforzare le attivit� produttive esistenti e ad agevolare nuove attivit� imprenditoriali.","Le domande per partecipare al bando potranno essere presentate gi� da gioved� prossimo.","Massimiliano Salis, assessore alle Attivit� produttive, vede nel bando un'ottima opportunit� per i giovani del paese. "Dopo la grande partecipazione del bando del 2018, era doveroso continuare ad investire sulla nascita e sul rafforzamento delle attivit� produttive, affiancando anche la rinascita del Centro commerciale naturale - dice -, l'associazione dei commercianti sta ripartendo con uno spirito diverso, con l'obiettivo di sviluppare in primis una piattaforma mediatica capace di accogliere tutte le attivit� che vogliono inserirsi in dinamiche di mercato differenti".","Un contributo di 100mila euro dal Comune per favorire lo sviluppo di nuove attivit� imprenditoriali e il sorgere di nuovi posti di lavoro.","Domani alle 18,30, nella sala consiliare del Comune di Sarroch, verr� presentato il bando "Ideas 2019", che prevede l'assegnazione di contributi a fondo perduto in regime "de minimis" con l'obiettivo di rafforzare le attivit� produttive esistenti e ad agevolare nuove attivit� imprenditoriali.","Le domande per partecipare al bando potranno essere presentate gi� da gioved� prossimo.","Massimiliano Salis, assessore alle Attivit� produttive, vede nel bando un'ottima opportunit� per i giovani del paese. "Dopo la grande partecipazione del bando del 2018, era doveroso continuare ad investire sulla nascita e sul rafforzamento delle attivit� produttive, affiancando anche la rinascita del Centro commerciale naturale - dice -, l'associazione dei commercianti sta ripartendo con uno spirito diverso, con l'obiettivo di sviluppare in primis una piattaforma mediatica capace di accogliere tutte le attivit� che vogliono inserirsi in dinamiche di mercato differenti".","Per Andrea Caschili, assessore allo Sviluppo e innovazione e alle Politiche agricole, � motivo di soddisfazione il fatto che per il secondo anno consecutivo il Comune sia riuscito a stanziare le somme in bilancio per riproporre il bando.",""Non � stato semplice perch� parliamo di cifre importanti - spiega -, ma reputo che puntare sulla nascita di nuova imprenditoria e sostenere quella esistente sia il miglior investimento per il presente e per il futuro. Ogni sforzo da parte nostra in tal senso � d'obbligo, dobbiamo stimolare e trasmettere fiducia a chi con coraggio decide di avviare una propria attivit�".","Il bando "Ideas 2019" prevede l'assegnazione di contributi a fondo perduto alle nuove attivit�","Finanziamenti","Il Comune di Sarroch stanzia 100mila euro per sostenere nuove imprese","Il Comune di Sarroch stanzia 100mila euro per sostenere nuove imprese","Un contributo di 100mila euro dal Comune per favorire lo sviluppo di nuove attivit� imprenditoriali e il sorgere di nuovi posti di lavoro.","Domani alle 18,30, nella sala consiliare del Comune di Sarroch, verr� presentato il bando "Ideas 2019", che prevede l'assegnazione di contributi a fondo perduto in regime "de minimis" con l'obiettivo di rafforzare le attivit� produttive esistenti e ad agevolare nuove attivit� imprenditoriali.","Le domande per partecipare al bando potranno essere presentate gi� da gioved� prossimo.","Massimiliano Salis, assessore alle Attivit� produttive, vede nel bando un'ottima opportunit� per i giovani del paese. "Dopo la grande partecipazione del bando del 2018, era doveroso continuare ad investire sulla nascita e sul rafforzamento delle attivit� produttive, affiancando anche la rinascita del Centro commerciale naturale - dice -, l'associazione dei commercianti sta ripartendo con uno spirito diverso, con l'obiettivo di sviluppare in primis una piattaforma mediatica capace di accogliere tutte le attivit� che vogliono inserirsi in dinamiche di mercato differenti".","Per Andrea Caschili, assessore allo Sviluppo e innovazione e alle Politiche agricole, � motivo di soddisfazione il fatto che per il secondo anno consecutivo il Comune sia riuscito a stanziare le somme in bilancio per riproporre il bando."
"219.html","Facile.it inaugura a Cagliari: boom di assunzioni - L'Unione Sarda.it","","","Duecento assunzioni nei prossimi dodici mesi, oltre sessanta gi� fatte: Facile.it, comparatore italiano online di assicurazioni, prestiti, mutui, energia e telefonia, ha inaugurato in questa mattina la nuova sede a Cagliari.","",""Abbiamo scelto il capoluogo perch� consapevoli delle competenze professionali presenti sul territorio", ha detto il Cfo Tallia","Duecento assunzioni nei prossimi dodici mesi, oltre sessanta gi� fatte: Facile.it, comparatore italiano online di assicurazioni, prestiti, mutui, energia e telefonia, ha inaugurato in questa mattina la nuova sede a Cagliari.","Per l'avvio delle attivit� in Sardegna, l'azienda ricercava consulenti di vendita telefonica con esperienza nel mondo dei call center, per svolgere attivit� di vendita legata al settore energia e telecomunicazioni, Team leaders per gestire un team di consulenti focalizzati su attivit� outbound di vendita di prodotti legati al settore utilities, e sviluppatori per il team di tecnologia e software.","","","Duecento assunzioni nei prossimi dodici mesi, oltre sessanta gi� fatte: Facile.it, comparatore italiano online di assicurazioni, prestiti, mutui, energia e telefonia, ha inaugurato in questa mattina la nuova sede a Cagliari.","Per l'avvio delle attivit� in Sardegna, l'azienda ricercava consulenti di vendita telefonica con esperienza nel mondo dei call center, per svolgere attivit� di vendita legata al settore energia e telecomunicazioni, Team leaders per gestire un team di consulenti focalizzati su attivit� outbound di vendita di prodotti legati al settore utilities, e sviluppatori per il team di tecnologia e software.",""Abbiamo scelto Cagliari per la nostra sede perch� consapevoli delle grandi competenze professionali presenti sul territorio", spiega Alessandro Tallia, chief financial officer di Facile.it.",""Dopo Milano questa � l'area con i maggiori livelli qualitativi di programmatori informatici e figure specializzate nell'ambito dell'assistenza ai clienti".","","","","nuovi posti di lavoro","Facile.it inaugura a Cagliari: boom di assunzioni","Facile.it inaugura a Cagliari: boom di assunzioni","Duecento assunzioni nei prossimi dodici mesi, oltre sessanta gi� fatte: Facile.it, comparatore italiano online di assicurazioni, prestiti, mutui, energia e telefonia, ha inaugurato in questa mattina la nuova sede a Cagliari.","Per l'avvio delle attivit� in Sardegna, l'azienda ricercava consulenti di vendita telefonica con esperienza nel mondo dei call center, per svolgere attivit� di vendita legata al settore energia e telecomunicazioni, Team leaders per gestire un team di consulenti focalizzati su attivit� outbound di vendita di prodotti legati al settore utilities, e sviluppatori per il team di tecnologia e software.",""Abbiamo scelto Cagliari per la nostra sede perch� consapevoli delle grandi competenze professionali presenti sul territorio", spiega Alessandro Tallia, chief financial officer di Facile.it.","",""
"217.html","A Villaurbana si piantano nuovi alberi: il Comune in cerca di operai - L'Unione Sarda.it","il progetto","A Villaurbana si piantano nuovi alberi: il Comune in cerca di operai","Arrivano buone notizie per il Comune di Villaurbana sul fronte "Cantieri Verdi". Infatti, l'amministrazione guidata da Paolo Pireddu ha ottenuto nei giorni scorsi un finanziamento da parte della Regione di 74mila euro.","A Villaurbana si piantano nuovi alberi: il Comune in cerca di operai","La Regione stanzia 74mila euro per il patrimonio boschivo. Il sindaco: "Progetto importante per l'ambiente e l'occupazione"","Arrivano buone notizie per il Comune di Villaurbana sul fronte "Cantieri Verdi". Infatti, l'amministrazione guidata da Paolo Pireddu ha ottenuto nei giorni scorsi un finanziamento da parte della Regione di 74mila euro.","La somma verr� utilizzata per la realizzazione di una serie di interventi di manutenzione e incremento del patrimonio boschivo.","Una somma superiore rispetto a quella ottenuta nelle precedenti annualit� che permetteranno maggiori interventi e un numero superiore di lavoratori rispetto agli anni precedenti.","","Arrivano buone notizie per il Comune di Villaurbana sul fronte "Cantieri Verdi". Infatti, l'amministrazione guidata da Paolo Pireddu ha ottenuto nei giorni scorsi un finanziamento da parte della Regione di 74mila euro.","La somma verr� utilizzata per la realizzazione di una serie di interventi di manutenzione e incremento del patrimonio boschivo.","Una somma superiore rispetto a quella ottenuta nelle precedenti annualit� che permetteranno maggiori interventi e un numero superiore di lavoratori rispetto agli anni precedenti.",""Questo intervento - conferma il sindaco Paolo Pireddu - � importantissimo per la nostra comunit� sia per quanto concerne gli interventi che verranno realizzati sia per la prospettiva occupazionale che realizza".","Il prossimo passo sar� definire la priorit� degli interventi. "Contiamo - conclude Pireddu - di intervenire con la piantumazione di nuovi alberi e con la manutenzione delle strade rurali che a causa della vegetazione risultano difficilmente percorribili".","","La Regione stanzia 74mila euro per il patrimonio boschivo. Il sindaco: "Progetto importante per l'ambiente e l'occupazione"","il progetto","A Villaurbana si piantano nuovi alberi: il Comune in cerca di operai","A Villaurbana si piantano nuovi alberi: il Comune in cerca di operai","Arrivano buone notizie per il Comune di Villaurbana sul fronte "Cantieri Verdi". Infatti, l'amministrazione guidata da Paolo Pireddu ha ottenuto nei giorni scorsi un finanziamento da parte della Regione di 74mila euro.","La somma verr� utilizzata per la realizzazione di una serie di interventi di manutenzione e incremento del patrimonio boschivo.","Una somma superiore rispetto a quella ottenuta nelle precedenti annualit� che permetteranno maggiori interventi e un numero superiore di lavoratori rispetto agli anni precedenti.",""Questo intervento - conferma il sindaco Paolo Pireddu - � importantissimo per la nostra comunit� sia per quanto concerne gli interventi che verranno realizzati sia per la prospettiva occupazionale che realizza".",""
