"pages","dividadvbottomtextfollowingsiblingtext1selftext","","","","","","","","","","","dividadvbottomstrong1textselftext","","","","","","","","","","",""
"25.html",", si trova il",", uno dei pi� antichi della citt�, diviso dal Naviglio della Martesana da un muro di cinta ed una strada. In origine la villa era una residenza del conte Batthyany, ufficiale ungherese degli ussari, e si trovava in suggestiva posizione circondata dall?aperta campagna. Nel 1829 venne fatto costruire il bel giardino, attraversato dal fontanile dell?Acqualunga che formava un laghetto con due tempietti neoclassici, quello della Notte e quello dell?Innocenza, e dove si trovava una grotta artificiale oltre al Caff� e alle serre. Al conte ungherese subentr� Fanny Finzi Ottolenghi, nuova proprietaria da met� Ottocento, che destin� il parco a scopi benefici. Per questo vi fece edificare una casa giardino per i bambini e un rifugio per ragazzi inabili.","Leggi anche:","Dopo alcuni cambi di propriet� cadde in abbandono. Bisogna aspettare il 1934 affinch� il comune acquist� le strutture e i giardini trasformandolo in parco pubblico. Oggi � anche sede del centro anziani della zona e vi sono presenti  diversi altri servizi sociali, scuole ed istituti professionali, che perpetuano le iniziative umanitarie iniziate dalla Contessa Fanny Finzi-Ottolenghi. Il Parco di Villa Finzi occupa una superficie di 51.300 m�. Tra le principali","si possono ammirare robinia, acero americano, carpino bianco, ciliegio, faggio, ippocastano, olmo, quercia rossa e tiglio. Nonostante la piacevolezza del luogo, il Parco di Villa Finzi � poco conosciuto anche da molti milanesi.","Per rivelare le tante sorprese storico ambientali presenti la Commissione Ambiente del Consiglio di Zona 2 in collaborazione con le Guardie Ecologiche Volontarie e il'Area, Verde, Agricolture e Arredo Urbano ha realizzato nel 2009 una","e un pieghevole. Si tratta di 180 pagine che descrivono con testi ed immagini le 53 specie arboree e 15 specie arbustive presenti nel parco e scelte dalle Guardie Ecologiche per il percorso botanico. Inoltre vengono raccontate la storia del parco e della villa e di alcune presenze architettoniche come il Tempio della Notte e il Fontanile dell?Acqualunga. Vale la pena intraprendere la bella passeggiata per conoscere da vicino storia, architettura e natura con percorsi artistici insoliti. Da giugno scorso, inoltre, Villa Finizi � stata dotata di una nuova aerea giochi accessibile a tutti, dopo quella creata ai Giardini Indro Montanelli.","Nata nel 2014 a Los Angeles come progetto sperimentale, con 350 citt� raggiunte in 36 paesi nel mondo, la piattaforma di food delivery di Uber consente di prenotare da app o all?indirizzo:","e d� accesso ad un?ampia selezione di ristoranti in grado di soddisfare ogni genere di palato: dai puristi della cucina tradizionale italiana o di quella salutare e vegana agli amanti dello street food.","UBER EATS IN ITALIA","In Italia Uber Eats � presente in 9 citt� (Milano, Roma, Torino, Napoli, Firenze, Bologna, Trieste, Rimini e Reggio Emilia) ed offre il servizio a 2.500 ristoranti, per un totale di 165.000 piatti disponibili sulla piattaforma.","Nel quartiere di Gorla, nel Municipio 2 di",", si trova il",", uno dei pi� antichi della citt�, diviso dal Naviglio della Martesana da un muro di cinta ed una strada. In origine la villa era una residenza del conte Batthyany, ufficiale ungherese degli ussari, e si trovava in suggestiva posizione circondata dall?aperta campagna. Nel 1829 venne fatto costruire il bel giardino, attraversato dal fontanile dell?Acqualunga che formava un laghetto con due tempietti neoclassici, quello della Notte e quello dell?Innocenza, e dove si trovava una grotta artificiale oltre al Caff� e alle serre. Al conte ungherese subentr� Fanny Finzi Ottolenghi, nuova proprietaria da met� Ottocento, che destin� il parco a scopi benefici. Per questo vi fece edificare una casa giardino per i bambini e un rifugio per ragazzi inabili.","Leggi anche:","Dopo alcuni cambi di propriet� cadde in abbandono. Bisogna aspettare il 1934 affinch� il comune acquist� le strutture e i giardini trasformandolo in parco pubblico. Oggi � anche sede del centro anziani della zona e vi sono presenti  diversi altri servizi sociali, scuole ed istituti professionali, che perpetuano le iniziative umanitarie iniziate dalla Contessa Fanny Finzi-Ottolenghi. Il Parco di Villa Finzi occupa una superficie di 51.300 m�. Tra le principali","si possono ammirare robinia, acero americano, carpino bianco, ciliegio, faggio, ippocastano, olmo, quercia rossa e tiglio. Nonostante la piacevolezza del luogo, il Parco di Villa Finzi � poco conosciuto anche da molti milanesi.","Per rivelare le tante sorprese storico ambientali presenti la Commissione Ambiente del Consiglio di Zona 2 in collaborazione con le Guardie Ecologiche Volontarie e il'Area, Verde, Agricolture e Arredo Urbano ha realizzato nel 2009 una","e un pieghevole. Si tratta di 180 pagine che descrivono con testi ed immagini le 53 specie arboree e 15 specie arbustive presenti nel parco e scelte dalle Guardie Ecologiche per il percorso botanico. Inoltre vengono raccontate la storia del parco e della villa e di alcune presenze architettoniche come il Tempio della Notte e il Fontanile dell?Acqualunga. Vale la pena intraprendere la bella passeggiata per conoscere da vicino storia, architettura e natura con percorsi artistici insoliti. Da giugno scorso, inoltre, Villa Finizi � stata dotata di una nuova aerea giochi accessibile a tutti, dopo quella creata ai Giardini Indro Montanelli.","Nata nel 2014 a Los Angeles come progetto sperimentale, con 350 citt� raggiunte in 36 paesi nel mondo, la piattaforma di food delivery di Uber consente di prenotare da app o all?indirizzo:","e d� accesso ad un?ampia selezione di ristoranti in grado di soddisfare ogni genere di palato: dai puristi della cucina tradizionale italiana o di quella salutare e vegana agli amanti dello street food.","UBER EATS IN ITALIA","In Italia Uber Eats � presente in 9 citt� (Milano, Roma, Torino, Napoli, Firenze, Bologna, Trieste, Rimini e Reggio Emilia) ed offre il servizio a 2.500 ristoranti, per un totale di 165.000 piatti disponibili sulla piattaforma."
